date,OT,f1,f2,f3,f4,f5,f6
2020-01-02 02:00:00,110.47073928366233,12.988935903842565,12.628330955991483,30.925509716474817,37.2626239523615,45.157539749285476,54.095874573080636
2020-01-02 03:00:00,110.2835554336365,14.356350886302723,14.198634867902715,31.165689365202283,37.05199939781066,47.46447092393905,53.19555773479676
2020-01-02 04:00:00,111.81633464799495,12.701006847993046,13.572691752934258,31.266003798836838,39.66379942211083,47.565881729325646,51.94778069946434
2020-01-02 05:00:00,113.28569341789523,12.854651308808712,14.045019639119996,30.32721234195245,38.846703306335485,46.97710128387716,51.770596230057386
2020-01-02 06:00:00,113.44064084359215,11.270177745657776,15.011325418090799,31.53303089836961,39.076396760758584,46.92887235464603,51.111520421129896
2020-01-02 07:00:00,113.81880336319432,12.114632052262362,15.221556857192892,31.952002909128087,39.21168314489843,47.68936505081544,52.30931598101267
2020-01-02 08:00:00,112.93101761556422,10.901764236053337,14.536459876861466,31.861752839152512,41.226992613178474,48.40197121078823,50.715577754416444
2020-01-02 09:00:00,110.95022114734029,11.185533790436683,13.826938866153466,33.06912782592051,40.24339782182924,47.273087905510245,49.92306441707639
2020-01-02 10:00:00,110.60230899801414,10.903337913746249,14.570739019919447,33.15770802331403,40.20355794187714,47.66185020297973,49.3009177372015
2020-01-02 11:00:00,110.75865796711811,9.745134728562219,15.162888110701182,35.367513612604654,39.493572339200455,47.44426735761938,47.64115664710872
2020-01-02 12:00:00,111.98894864784583,8.125774745664677,14.376419695629956,36.384190732556036,39.74547593490463,48.93667060002704,48.07620137512197
2020-01-02 13:00:00,113.19132849663025,7.614734282084567,13.199946541268874,36.053481656748964,40.75552698908978,48.81628167734016,45.50236527694892
2020-01-02 14:00:00,112.8040016792223,9.355363727979897,11.919139827119878,37.41186354461997,40.00853224820139,48.415430938425544,44.87750842051547
2020-01-02 15:00:00,112.50169892864696,9.06187867309052,13.580791688304648,37.47271992914783,39.78139228354791,47.91554440852243,45.21373313003009
2020-01-02 16:00:00,111.45314596357986,9.979100215206376,13.51284656791415,39.47861136952301,40.62385955336605,47.006276313355826,46.28731957153186
2020-01-02 17:00:00,110.03312802640089,9.922057347544188,15.873075153567564,39.560269732700135,40.62101421939684,45.57143104028762,44.80204774399088
2020-01-02 18:00:00,108.32685783577588,10.79878412123464,16.428620756638107,39.48106036702836,40.678333486823036,44.325024807944686,44.507402198274626
2020-01-02 19:00:00,110.27763323100767,8.971872742930122,16.868143079471906,39.57502866678379,39.88717870809148,44.815608061781035,44.196216545840656
2020-01-02 20:00:00,109.76798104925601,8.56868443608059,17.17441556777709,39.97453534986174,41.39868617567411,44.35712031661216,45.47580277687048
2020-01-02 21:00:00,109.32990674764483,9.518089959873809,18.173565417974455,41.5238466103296,40.96948226092089,42.59467809107783,46.926769835697996
2020-01-02 22:00:00,108.0771113875949,9.35483501104063,17.207502232930384,41.81670353097207,40.68799213230647,41.30980241368961,46.017998546410986
2020-01-02 23:00:00,108.85460174342681,9.268379728329583,19.36751534130112,41.70998860596709,40.38934162490341,41.49672586622238,45.14294246682173
2020-01-03 00:00:00,107.24070389586886,8.837917816443788,19.267213638689288,41.21652858489839,41.360704509008116,43.16478821629542,44.49755426891574
2020-01-03 01:00:00,107.0279636156549,9.987297199810913,18.563813546496476,42.00220988066697,42.5266386542721,44.65052175739755,41.93280491895254
2020-01-03 02:00:00,106.13249705446121,10.28481155376586,18.866374548784897,41.447864750053434,42.34213293303981,43.341239711050505,42.176554385114954
2020-01-03 03:00:00,106.51939955232048,10.328833829941207,19.958713424815695,40.279034428086106,42.34871811765898,42.94110212111616,42.75003172183294
2020-01-03 04:00:00,106.0085944147516,10.9718883752805,18.95115854903272,39.33678798777985,42.855266403199735,42.25084052812301,43.852765973247614
2020-01-03 05:00:00,104.8279622306292,11.560113304398437,19.51802792147379,38.87186038339548,43.05104919387139,41.96565630390708,43.105194533075505
2020-01-03 06:00:00,104.79978000229053,11.772700350835972,18.801583763887315,38.74742601198665,43.83626517134257,42.526826102945286,45.20053146890408
2020-01-03 07:00:00,105.22811187282096,13.319731847826818,18.295310230712825,39.80059808184293,44.9355159934357,42.304377619399325,43.85655836859125
2020-01-03 08:00:00,105.29462909520413,13.259444314187698,17.805827811957794,39.223354530099975,44.297357205014336,42.406967947424384,42.55915877032821
2020-01-03 09:00:00,105.59710099294391,13.537525362155643,18.569369278443716,40.420482982567734,44.07154611969403,41.04372090166915,43.71877047179285
2020-01-03 10:00:00,104.96277889926294,12.894572808802753,17.46029654664934,38.782776695420836,44.01965524669982,40.49321773871924,42.76839372517084
2020-01-03 11:00:00,104.6000377332758,13.044688035808882,17.65291265668395,41.41737949625924,43.5286193664767,41.43507476726952,42.769891621639644
2020-01-03 12:00:00,103.92757728549985,14.63244955955425,17.309494792601356,39.83095557103914,41.28262934643284,41.851787418451714,42.952588712918164
2020-01-03 13:00:00,103.5680241239593,13.98919195776551,16.46228461464283,40.02904260953228,40.48411847579118,43.41059256875258,43.14105371005637
2020-01-03 14:00:00,102.75487784191486,12.85559913212705,15.248761011888348,39.81146259214077,39.67472476048169,42.94816458020385,43.538649224398306
2020-01-03 15:00:00,101.02859523958318,13.852358774946866,14.045872687372345,39.026147870297834,39.91515609786784,42.5961097361527,42.874068109692445
2020-01-03 16:00:00,101.20602138183693,13.703592622713188,12.412076669719548,39.70255655484283,40.3528518769361,43.28848237958548,42.740736701338406
2020-01-03 17:00:00,100.80424044562866,13.799596827682958,13.308243863468816,40.75977071903727,40.655015304562575,41.942523199743874,39.899185579879315
2020-01-03 18:00:00,99.17404209866262,13.754483523989624,13.066590700837594,40.58758460886071,40.9318273297689,40.54574509545422,40.317282067573046
2020-01-03 19:00:00,99.6368243541884,13.833605247919158,13.225242630903837,41.79696952082459,40.01951628144789,39.293438163027844,37.540844814821654
2020-01-03 20:00:00,98.72952598980515,14.684135931442597,14.403431995385436,41.861027212827494,38.55587255636191,40.48643309899758,37.80665210626872
2020-01-03 21:00:00,98.7814713856013,13.845011740843322,13.183314838453882,40.797247246082826,39.356982549443764,39.62858674465608,38.034210903077394
2020-01-03 22:00:00,99.51056194777884,12.833237656737834,12.241769163138166,40.71805974027699,37.87938563903106,39.87456715373726,39.435366230524494
2020-01-03 23:00:00,99.63954485853624,12.918205793775542,12.49648469983195,40.19056367398822,39.83967186194852,41.05946077539695,40.9908773260321
2020-01-04 00:00:00,100.77894554307954,11.31176610432571,10.672405147751583,40.650778445593325,40.13167022292571,39.39184363795963,41.83375980767224
2020-01-04 01:00:00,99.5441197227259,9.938712568283782,10.093696634754714,40.251611553331976,40.24657310581011,39.71374602002388,42.73665719130832
2020-01-04 02:00:00,99.94646136390344,11.805395716615408,9.168803561654247,40.17742835798264,40.635868293658625,39.85633446179562,43.05788720522393
2020-01-04 03:00:00,99.26165127296312,12.562864046676811,9.498326003823783,39.09207091575111,40.174018052991,40.744137117062415,42.458193177173435
2020-01-04 04:00:00,98.39085412378125,12.552807574807797,9.072510137459913,40.16142738387583,40.896039015803424,42.128528725739045,41.43395118505927
2020-01-04 05:00:00,97.81200445901683,13.790814510766237,11.080659416836872,39.80579896041478,40.76266300669689,40.06499809074033,40.8181473622943
2020-01-04 06:00:00,97.50045192688945,12.750215280681093,12.018550788906266,38.73632184962673,39.924717834974736,40.48312923207526,42.51085410547011
2020-01-04 07:00:00,97.5566172691192,12.434612157295234,11.165312304630955,41.367796151474565,40.368801801560465,38.80512692804353,42.77960823376658
2020-01-04 08:00:00,96.39146742833584,13.058065766719617,10.777998867174105,39.95482177755253,43.09237529279531,41.6707285743795,42.38010820060961
2020-01-04 09:00:00,97.29229391529003,13.948737448151011,10.43041435425866,40.46225208335464,41.97655016995613,40.99521362322581,42.07953483927625
2020-01-04 10:00:00,97.7579563550205,14.461654294978787,13.736988703369223,38.29858652235086,41.748795719942265,39.78123897849961,42.30117220392479
2020-01-04 11:00:00,96.22171266874327,11.920415487290562,12.22678905939108,38.60710927199169,43.080508705198554,38.05769542042023,42.08068312268372
2020-01-04 12:00:00,97.70996486253887,10.952333369625984,12.430328759795694,38.79522279200994,42.58836288426631,38.04613637954455,42.77095943728247
2020-01-04 13:00:00,99.60585403856945,11.42940146198285,10.345896624434165,38.542844823325765,43.947408958268014,36.76269052238202,41.35396007555896
2020-01-04 14:00:00,100.7846336097291,11.073449968936044,10.338959183228242,37.17930081287113,45.03218161779784,37.42360569292546,40.53877369058256
2020-01-04 15:00:00,100.60470877391676,13.613681589695215,12.248849745137253,36.320769867718184,45.04779763881778,37.30790164635005,38.54829350865674
2020-01-04 16:00:00,99.5339561524062,14.540239890662312,11.840394313463145,35.514209093216856,44.87436938840226,37.60861235941465,38.99069076449119
2020-01-04 17:00:00,100.58840787933735,15.098321771280977,12.944948734935194,34.34008546402635,45.814653428939096,36.64674496930054,39.661370876289
2020-01-04 18:00:00,100.18523093236416,13.981372217534254,12.878833508981991,33.392039619559995,45.03718917450195,37.32558706620712,40.37989736395063
2020-01-04 19:00:00,101.4076760027466,13.946075477931338,12.456334792156555,34.82716551086422,45.79808566686704,37.73625185557498,40.08261996435341
2020-01-04 20:00:00,101.61595098082346,14.187279442150292,12.204678433210159,35.21837452303748,47.1998382791523,38.50541493828747,41.19349639159552
2020-01-04 21:00:00,102.59259001730717,15.315063072278093,11.617775788030158,36.549202173376294,48.43149161210273,36.6450657422653,40.375796342912565
2020-01-04 22:00:00,102.94895641448157,16.196194169377726,10.991717516140335,35.560360069654166,49.43264973333559,36.38479742741004,39.800309683562375
2020-01-04 23:00:00,103.65552958267352,17.229183363897672,9.66152310381584,35.129056831958486,48.45459816126906,35.72931641312043,40.99806690571155
2020-01-05 00:00:00,103.66602960339434,16.30527134808767,11.168323832765283,33.39200727751161,49.132554180457774,36.54444548957085,38.36991745551543
2020-01-05 01:00:00,105.45190009730017,17.7174230463863,10.77524743697184,32.201551545218635,49.06309010901801,35.439968133133206,39.95665788968327
2020-01-05 02:00:00,105.57881219000379,16.33699229407903,11.069021747737594,31.910438397523055,48.005729075867634,35.41412365481417,41.372762174679536
2020-01-05 03:00:00,105.98080155344849,15.80107773241287,10.192489896297808,31.48983204465039,47.86560812156957,34.729428915812576,42.13993098335225
2020-01-05 04:00:00,107.86395225050475,16.23184886735851,11.309480455713157,33.267185820171406,46.43211289766454,35.472457759391574,42.305769037736056
2020-01-05 05:00:00,106.5161931893623,16.08195727562537,11.035924677805328,33.37523239364327,46.25303168146321,35.56523128579738,43.120841646197455
2020-01-05 06:00:00,105.24570819087657,15.07592041770498,10.944892009947523,33.1101325099008,46.129989045848546,33.754398496322956,41.49310885475481
2020-01-05 07:00:00,106.21510489903457,14.254370592101846,9.115915374651578,33.56959510198022,46.66818442534368,35.21863396471938,41.79342766499059
2020-01-05 08:00:00,105.04198149392042,12.706116269252805,9.51189158579119,33.59647365472261,47.73366251842689,37.328370928096106,43.12710664350075
2020-01-05 09:00:00,106.98560267956971,13.238090908259995,11.323397290611435,32.51077011812476,46.33234235023446,37.839673421361034,43.9564028644197
2020-01-05 10:00:00,106.57198369880996,14.498659753302146,10.454319704611523,31.883882374162013,45.00473861976234,38.761143761243815,43.4715097769606
2020-01-05 11:00:00,105.82452888736921,14.398266249900779,9.99609055090904,33.282839256789316,42.958422731914,37.96503213457868,43.633335654644625
2020-01-05 12:00:00,107.7474709138496,13.997917434887356,8.857766592694023,34.5866269577537,43.79695634530583,38.1208164226897,43.04835747548195
2020-01-05 13:00:00,109.22798570528401,12.525594506420866,8.9869287669344,34.84386227608988,43.11002529194825,39.74730695588164,42.351629084636684
2020-01-05 14:00:00,111.09554466571059,13.438796430673044,9.050952964841228,35.86334750772919,42.54801209635819,41.43128162013542,41.20457744321209
2020-01-05 15:00:00,112.00158932398597,15.650100763912537,9.756034066335697,37.506156742121505,42.503723785851875,41.329503894421805,41.924207912852445
2020-01-05 16:00:00,111.14036363893126,13.85264495954564,10.307507613136616,37.06443102990375,42.498987023257186,41.30250362721215,40.984638578012934
2020-01-05 17:00:00,113.0504285920303,12.78921202139103,9.494991566951015,37.24874586970238,43.1831729440112,40.74640623335327,39.736115665720206
2020-01-05 18:00:00,112.78242522107892,12.109618978846887,9.719939616015388,37.46983677265897,41.022902064860645,40.41146425363645,40.71337364302403
2020-01-05 19:00:00,113.58488161687532,11.545301069164399,9.391638509292916,36.643023240966,40.825542750252566,40.84202872351354,39.738404169857006
2020-01-05 20:00:00,114.53213358464907,11.772647019307879,8.300605531916203,37.08945486904053,39.59301008382343,40.52717702368625,38.81894925877924
2020-01-05 21:00:00,114.37712349155824,13.386896566588106,8.17374965895359,35.94577684999856,41.28484972135169,41.059510318922264,38.97421417331876
2020-01-05 22:00:00,114.99120286190431,14.39549385344821,11.975409873920704,36.04803683517013,41.816137508518096,41.54037390304354,37.633418009791924
2020-01-05 23:00:00,115.91340953347084,14.923091236222525,14.290580507926649,35.77912294333053,42.16810634801882,42.177043969138886,38.69044808034373
2020-01-06 00:00:00,116.28983506462647,14.199162532163923,14.4304071056943,36.20867006024325,44.34019844968365,43.367917115059065,38.61257894170316
2020-01-06 01:00:00,115.19043427404227,13.07953429848347,16.169264313705057,34.853808846760224,44.19399153824023,44.58629447659301,40.31640889142145
2020-01-06 02:00:00,115.48867244824834,12.282758992177168,16.123880949558785,34.33270937136637,45.09018653824782,44.49911739121029,40.04248812898332
2020-01-06 03:00:00,116.81505834493537,13.830825793555906,16.070742610117303,36.21587351799955,43.628985292388904,44.63228801752907,39.732240575001796
2020-01-06 04:00:00,116.120490485204,13.769082492098004,14.121170822487539,36.08102746710588,43.83039727948853,44.68555219043139,37.97735010031516
2020-01-06 05:00:00,115.97085594487632,13.322246238435383,13.161065256543253,36.149171625285405,46.10505328629673,43.391072676333124,38.39649726941664
2020-01-06 06:00:00,115.5357023931547,13.138490508185392,12.377565992556777,35.47960024035728,46.60306412478582,42.763976951857856,39.67909038190322
2020-01-06 07:00:00,117.38496612163404,13.963108727823858,12.485085024222208,35.524971167194025,45.85120912524339,43.79718559668158,39.14942374407319
2020-01-06 08:00:00,118.05726087864647,12.650259053274066,12.499069559081484,35.90474255373302,44.87561308612966,44.638344101345005,40.17888258101118
2020-01-06 09:00:00,118.46472271488759,14.065133189196489,11.920127207689616,35.429178571558,43.30174673132642,43.51952297566929,40.33165325807058
2020-01-06 10:00:00,117.69480664044227,14.221609446142788,11.331314008155772,35.17968227117883,43.74538421157568,44.43015834415006,39.47360991357253
2020-01-06 11:00:00,118.23405583173408,14.00526546784706,11.165160872547819,35.013222544495136,44.60643587332214,46.89365238768336,39.939675219622586
2020-01-06 12:00:00,117.5597231710767,14.4481115815938,9.783749221865536,35.30895998334127,44.73354204526375,48.199128805106625,40.21072845546437
2020-01-06 13:00:00,117.59155372935105,14.666508654723737,9.171110661496977,36.43947731855302,43.92219539107531,47.69127970135094,39.453389137122905
2020-01-06 14:00:00,116.95570765097217,14.322312198256355,8.789820791688681,35.77015161989536,44.16401592611229,48.331445158199756,41.16197105957576
2020-01-06 15:00:00,117.63214094591868,14.069601526214749,7.540871858615807,36.57613228040631,43.47727311544434,46.23654247409924,41.42132435308356
2020-01-06 16:00:00,118.20873176253362,13.200738979348797,7.210633965351263,37.38073800452178,44.698007820048105,44.7006420314384,41.69405587517264
2020-01-06 17:00:00,118.00043300695562,13.857129730208099,6.375826801816755,37.63557034986472,44.28713878786796,42.567702462617326,41.724565506361635
2020-01-06 18:00:00,118.39643971961726,13.325135920796937,7.611209193826232,38.71722210250941,43.40436974610098,41.346283530095164,42.37888367285588
2020-01-06 19:00:00,117.30337821088676,12.368877498364654,7.36740539668711,38.81629046559141,42.85874125658067,41.295189796011975,43.09652527469005
2020-01-06 20:00:00,115.81212061818115,12.534741021018192,7.177859728430533,38.92410675262888,43.245541398370015,40.66823602711262,42.82402467400212
2020-01-06 21:00:00,116.25151231944568,13.863882303763745,7.605887835451901,38.75055430358697,42.01505012381942,41.5767737041853,43.98865645740928
2020-01-06 22:00:00,116.41818581481822,13.815537679983924,8.16285615229253,38.48019051205011,42.6820794349122,39.80663487498086,43.80003770432491
2020-01-06 23:00:00,117.05321725171032,13.207436423032235,6.426614347992379,38.26969236302375,42.41081830486773,39.933747235996904,44.45487392584631
2020-01-07 00:00:00,119.43636202657427,13.611332443868209,6.049830238884844,36.40887118902664,42.49263847625928,40.13628301707399,45.20335952572043
2020-01-07 01:00:00,120.38084151356468,15.54804490627076,5.1407979126327525,37.00914484381341,42.3626726201894,40.35566974946257,46.76297391305878
2020-01-07 02:00:00,119.46801928812052,14.096139376839012,4.995627668439534,36.686888440814194,44.6267314584638,40.21371699447887,45.50208949629181
2020-01-07 03:00:00,120.58503557621637,14.478342164624307,4.459295147240621,35.218022564127544,44.45722609110045,40.684975717900336,44.87167345090171
2020-01-07 04:00:00,119.26912816570486,14.68342878985616,4.6163646100984295,36.188344551352806,45.30245151656349,39.56334370128823,45.50379116652978
2020-01-07 05:00:00,118.80754356089014,15.844962593415278,3.635905364536274,35.21280231341505,47.75568051059139,39.79823380581331,45.79500662155945
2020-01-07 06:00:00,118.73930195556551,16.835871767100123,3.0681381230160873,36.07229444926373,48.18143280882694,40.064305147974025,44.96374252039277
2020-01-07 07:00:00,120.45264467721488,16.649162655290343,2.476978454093736,35.330738476877066,50.02902866686408,40.186426456595036,44.754651638488276
2020-01-07 08:00:00,119.70788985516644,14.96464539986546,3.5595698245646297,36.289626065667036,50.126483421441165,40.15246760837773,44.049529979895176
2020-01-07 09:00:00,118.88145131650742,15.77120916776172,3.9275734838451726,38.18854708854353,50.92319005735412,39.74055527114533,42.492370640870035
2020-01-07 10:00:00,118.782998792082,14.936016477570238,4.296462191430839,36.59348444841363,50.334481980708475,39.98016327069193,44.23245395578344
2020-01-07 11:00:00,118.11952050571989,13.989276066613048,4.010143910620814,36.338522239993516,49.22230305307152,40.425202626255725,43.057750133051286
2020-01-07 12:00:00,119.24615642782639,15.137626647304174,3.6254260585272604,37.295330793559216,48.25353201250037,40.57081641835255,42.68524894038346
2020-01-07 13:00:00,118.16622491946296,14.226776269665521,4.186428947024897,37.57501986327324,48.22937690055389,40.749192991335796,42.32145106391415
2020-01-07 14:00:00,117.01875626705187,15.629621009765764,4.963862880818683,37.856716376596694,48.515115305563704,39.86963026592677,42.80669750755605
2020-01-07 15:00:00,116.58093622230743,15.965465731171077,4.979009666447524,38.77231981483351,47.39821217845156,39.952548111554464,41.13878553314425
2020-01-07 16:00:00,116.08290377161512,16.28458413125736,6.120657611923626,37.98345955800188,46.01985584845577,40.174619040401666,40.729540321113426
2020-01-07 17:00:00,118.0124358254321,16.591848911762952,7.394812639438809,36.70041259871669,44.14312772813315,39.914758662176716,41.21700231261043
2020-01-07 18:00:00,118.96185663235788,14.953425286021158,5.730114600049895,35.98660278079707,46.26983689038712,41.21185105387853,41.14848964587273
2020-01-07 19:00:00,119.04940787374306,13.177036669674584,6.160493484832944,37.320154942950495,46.37743010634925,39.561105378908444,40.91360903134576
2020-01-07 20:00:00,117.8239723549129,13.392589723463267,6.117891556341908,36.55624849231161,44.23216193198016,40.17261508067948,41.0964439387714
2020-01-07 21:00:00,118.66833533131445,13.960597082689688,6.506180370310151,35.02129039193976,44.223070868944134,39.84730001041282,42.12179004826229
2020-01-07 22:00:00,117.66811998392488,14.04320811484589,7.622156898336893,36.178071393414,44.06380002820879,39.959003116746935,41.726553172506414
2020-01-07 23:00:00,116.12334888714727,13.221673597826362,6.701618735245454,35.6658899819696,42.68662656057869,40.70693005737759,40.64980907329783
2020-01-08 00:00:00,117.31137867949957,13.240595701708557,5.081344632822892,35.21688122335951,43.84593810790081,41.16410465267552,40.19671500698992
2020-01-08 01:00:00,117.62832129142443,13.158561548563073,6.187536105673939,33.82300886773023,43.388575649995396,41.26486643463927,39.69203958228049
2020-01-08 02:00:00,118.54918011520525,12.201403450287662,5.189051460743526,34.35339760403642,43.42986890853942,42.70322006243215,39.201102430136785
2020-01-08 03:00:00,118.86790776814827,13.215375604399824,4.502831946822491,34.92136362724093,43.145556582013036,41.303031112334885,38.81773889581274
2020-01-08 04:00:00,119.72473838005095,11.485099542849738,4.707452840242141,34.37090777138468,43.191941995103086,39.34831072030783,36.99223969277587
2020-01-08 05:00:00,119.0737127867508,12.073841949657243,4.021351019080784,33.17717531953242,44.20947493261141,38.58945416612331,35.88999666914834
2020-01-08 06:00:00,118.03946994496634,12.45816535486849,2.4291403907651876,31.285075301631665,44.815145587621,38.708880394972965,36.24692266567955
2020-01-08 07:00:00,118.72106446324797,13.467877209680204,2.463330158180913,31.85313359453517,44.36325875987903,39.44529052985427,36.02255043932349
2020-01-08 08:00:00,117.91765479907413,12.462565337331345,1.6818454992190546,34.449628875688724,45.93874691775595,38.779419026412405,34.23403196224305
2020-01-08 09:00:00,117.22810502132393,12.563972483999557,2.2797053770893214,34.85395178684838,47.478940005521984,38.72730790661173,35.21625368334138
2020-01-08 10:00:00,116.7725725178066,14.735137433317721,1.7736288210106679,35.46227371950773,46.01573740649474,38.8693227476293,33.81371425462601
2020-01-08 11:00:00,116.79005167683164,15.397211722317428,1.0851826822898687,35.6088349373273,44.901187917980515,37.6684989396728,34.635054958003415
2020-01-08 12:00:00,116.43605776557817,15.49779293104639,0.8751821431796607,35.95841154174046,44.29002368928469,37.65437014838991,35.02203218921815
2020-01-08 13:00:00,115.06110647216015,16.036954205160587,1.927335620018333,35.725395084380494,45.81510791245376,37.82665192661052,33.835933868450404
2020-01-08 14:00:00,114.41748806932725,16.123131047540706,2.8352397016560182,36.01958372831395,45.63239471167345,38.84515438473296,32.630651022482155
2020-01-08 15:00:00,112.19408491710283,18.31402906078055,1.7420135191962984,35.218576878735504,45.060473379604396,39.207709688844574,32.47731343445713
2020-01-08 16:00:00,112.81931636813002,19.29766525656973,4.541721168283216,33.97788359640833,45.02647968009749,38.98842859458089,34.3087889320272
2020-01-08 17:00:00,111.21725871252326,19.21205030233923,4.215944843698187,34.08912225419591,44.80233691242593,39.673769780772496,35.12421553830839
2020-01-08 18:00:00,110.11287537309482,19.46438173372375,3.063529114738685,34.187284497655185,44.64635825675234,40.68473556195883,34.05179684265037
2020-01-08 19:00:00,110.1650404523558,19.073583737642736,3.9517611047874652,33.012862055411574,43.57672080629699,40.75677453217251,34.89022552006422
2020-01-08 20:00:00,109.42547745596448,20.283433864053045,3.590088647433113,32.461430637340584,42.78356206042946,40.22500279900245,32.79024212733866
2020-01-08 21:00:00,110.96849205137121,18.87732909266203,5.743808155272763,32.111357609267685,42.516400878624665,39.96451365179463,33.03392319195946
2020-01-08 22:00:00,109.67563514164776,17.272590562801046,6.591216510754297,32.82714109251041,43.89797663937274,39.74708304686149,32.99901068416611
2020-01-08 23:00:00,109.94268601099695,18.73130531247704,6.392496664445529,32.98580864144937,45.18713793685101,40.73317537332301,33.79227202945917
2020-01-09 00:00:00,109.90340319276945,20.884425105047622,7.967803542177734,32.818198562457866,46.10282465077589,41.05314972333237,34.90331387757712
2020-01-09 01:00:00,108.73530969502825,21.35273001273721,8.816918753648178,31.225982677672278,46.466150845192885,41.01382782478754,37.400793689284164
2020-01-09 02:00:00,109.25858635556,21.46546795397295,7.5880235567132885,31.49639323687854,43.85427526912299,42.5280487734637,34.562595745584495
2020-01-09 03:00:00,109.08704002433775,22.12273564427773,8.476417666285693,32.02559248179609,45.634642630533,40.65463587525764,33.50208330952839
2020-01-09 04:00:00,109.85883057555142,21.47568211789497,7.959930224337242,34.223704977981455,46.75265481084303,39.7983299999747,34.56099038821536
2020-01-09 05:00:00,110.68233472951516,21.64692566304718,7.876603939090566,34.67003841396098,46.38333545085263,40.53775009734569,35.51955102003681
2020-01-09 06:00:00,112.84557067879585,21.685834368903397,8.007658388308029,35.594149109724555,45.734952079573574,41.45974848454827,36.344312830198206
2020-01-09 07:00:00,114.18209862823224,22.312398619648757,7.128562376041767,36.5278096536967,45.921024106384984,40.57065479018314,33.82128383009591
2020-01-09 08:00:00,113.81291679028979,20.75440009146536,5.795220097151066,34.715107478546784,45.96573415406502,40.02402326941795,35.38853377220526
2020-01-09 09:00:00,113.57353761271386,20.247365321700023,6.1630041080713625,34.59048946128856,45.27306076922932,40.58478825101541,35.185848702461996
